,yt_title,comment
244,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Going to the knight club with the bois 👌
245,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"Since release until now, I'm still Addicted to their flow, is 10/10,, I can't count how many times I listen Edamame 🔥🔥"
246,bbno$ & Rich Brian - edamame (Official Video) - YouTube,rich brian's flow improved HELLA LOT
247,bbno$ & Rich Brian - edamame (Official Video) - YouTube,This video needs more views
248,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"Never fail, the worst part of the song is that it ends."
249,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I've repeated this video 300 times until I memorize it li
250,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"you know, all songs has some good parts. some songs middle part is famous, some songs start is very good, some songs end is a banger.
Not for this song, this is an absolute masterpiece in all ways"
251,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"I heard this as part of an ad, then a short video. I finally found this song today- I'm so glad, and I go to the comments section and JACK?!"
252,bbno$ & Rich Brian - edamame (Official Video) - YouTube,This song is literally so good. I cannot get over it!!!!!!
253,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Just heard this on the radio in LA
254,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I love how gravy is a wizard
255,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"I love this song.
Love the energy!"
256,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"I don’t even like this type of music, but if you like something that isn’t your style it means it’s fire"
257,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Sickest song heard in a while.........4x in a row.....go..... would be even better in a big room dark crazy light high drunk girls n just go!
258,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"this is fire!

-jack
(he should make this one of his intros)"
259,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Every video looks like it’s so much fun to be in
260,bbno$ & Rich Brian - edamame (Official Video) - YouTube,That beat is on fire.  Who produced it?
261,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Only god knows how often I already replayed this masterpiece
262,bbno$ & Rich Brian - edamame (Official Video) - YouTube,For some reason I heard this on tiktok but didn't link this up to rich Brian until someone shared the edamame backup dancers
263,bbno$ & Rich Brian - edamame (Official Video) - YouTube,why did we get this guy famous lol
264,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Why does this sound like something ive heard years ago
265,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"I’ve been hearing this song everywhere and I really liked it but didn’t know it, now that I’ve finally found it I’m happy! It’s honestly really great!"
266,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Why is it so addictive?
267,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Reminds me of Eminem’s flow in like 2005-2006 lol
268,bbno$ & Rich Brian - edamame (Official Video) - YouTube,This song reminds me of OT Bop by NSG. Both are fire!
269,bbno$ & Rich Brian - edamame (Official Video) - YouTube,When you get all the achievements in all the dark souls
270,bbno$ & Rich Brian - edamame (Official Video) - YouTube,watches this while taking a dump in my knight suit
271,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Someone to recommend songs like these
272,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I don’t wanna hate but this is the one of the weirdest songs I’ve ever heard 😂 played on the radio while driving with my friends and we were all like wtf is this
273,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"What?! Lol I heard this one the radio, this shit is hot."
274,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"When bbnos said ""Clang cling"" My ear feel good for that"
275,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"Heard this in Hals stream, its a banger 🥳"
276,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"Love this so much! Not even my thing, but YT did something right for once in their recommendations.  The beat, flow, goofy lyrics, all ... perfect!  I needed a fun song and this so ticks all the boxes."
277,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I love their diction. Makes my ears joyful
278,bbno$ & Rich Brian - edamame (Official Video) - YouTube,The “Clang Clang” just sounds so satisfying
279,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"I can listen this song for days straight!
School?  Sure… let me put on this song!
Homework?  Sure… let me put on this song!
Gym? Sure… let me put on this song!"
280,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Video shoot was probably finished in 2 hours
281,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"Im not even joking. I watched Rich Brian and then i found bbno$, I thought ""Man i wish they would collab"" So

They did now i am curious if im a god."
282,bbno$ & Rich Brian - edamame (Official Video) - YouTube,SONGS BAD AS#! ADDICTING 🔥🔥🔥
283,bbno$ & Rich Brian - edamame (Official Video) - YouTube,almost forgot to listen to this today
284,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"I love how the video like just makes absolutely no sense and has nothing to do with the actual song

Needless to say 10/10, keep up the great work fellas"
285,bbno$ & Rich Brian - edamame (Official Video) - YouTube,This song is mad addictive!
286,bbno$ & Rich Brian - edamame (Official Video) - YouTube,The flow of these two along with the such a driving rhythm make this such a banger. Did I mention that their flow is amazing ?! :)
287,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"Other rappers : luxurious cars, girls, expensive mansions with swimming pool, moneys

them : medieval knight armor"
288,bbno$ & Rich Brian - edamame (Official Video) - YouTube,ngl i think almost everyone who hears this song likes the cling clang part
289,bbno$ & Rich Brian - edamame (Official Video) - YouTube,The flow of these bars are giving me lifeeeeeee. I'm obsessed with this song. It just hit different
290,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Bruh I heard this song on a Zip ad and had to wait till the ad popped again for like weeks 😭😭😭
291,bbno$ & Rich Brian - edamame (Official Video) - YouTube,My only critique: Why isn’t this 3 times as long? 🔥🔥🔥
292,bbno$ & Rich Brian - edamame (Official Video) - YouTube,BRUH IVE BEEN LOOKING FOR YHIS SINCE I HEARD IT LESSSS GOOO
293,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"YO!! Ik u tweeted ages ago about people being able to use ur music for twitch streams, does that apply for this song or nah?"
294,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"The lyrics doesn't make sense, but I live for the rhythm and beat."
295,bbno$ & Rich Brian - edamame (Official Video) - YouTube,the addiction is real
296,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I Remember listening to the premier thinking HOLY SHIT!
297,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I hope to reach 30 million viewers. greetings from Indonesian 🇮🇩
298,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Yung Gravy is a real one. Showing your friend support without even being in the song... respect 👊
299,bbno$ & Rich Brian - edamame (Official Video) - YouTube,You know it’s gonna be a good song when it starts with “Balls”
300,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I find them so cute in this mv HAHA
301,bbno$ & Rich Brian - edamame (Official Video) - YouTube,rich brian always be killing his verses!🔥🔥
302,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Now we just need a bass boosted earrape version.
303,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Thank you Malena Tudi for showing this song in the GTR.
304,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"can i just say that i've listened to this on repeat for 4 hours of gaming, this shit is straight up fire bro 🔥🔥🔥
great job to you and Rich Brian"
305,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Came here from Connor Price's remix 🔥
306,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"OH SHITT😳🔥🔥🔥🔥❤❤❤❤❤,RICH BRIAN + BBNO$,THIS IS WHAT IM WAITING FOR"
307,bbno$ & Rich Brian - edamame (Official Video) - YouTube,0:7 my favourite part :) is it yours too ? cling clang
308,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"When i saved this song in YouTube Music, I thought bbno$ is East Asian. He seemed so to me. I was a bit surprised when watched the clip."
309,bbno$ & Rich Brian - edamame (Official Video) - YouTube,To those time travelers who brought this 2 knights from the past and teaching them how to sing is a chad
310,bbno$ & Rich Brian - edamame (Official Video) - YouTube,This is such a FIFA track... something you listen when you are doing technique practice and makes you go wow
311,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"Girls - 0% 
Drugs - 0%
15th century homies chilling on a weekend - 100%"
312,bbno$ & Rich Brian - edamame (Official Video) - YouTube,its starting to be my favourite song SO HYPE!!!
313,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"came first for the beat, came back for the dogs!"
314,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Tune but I need them frenchies 😍
315,bbno$ & Rich Brian - edamame (Official Video) - YouTube,This song is all about the fancy fashion vibe.
316,bbno$ & Rich Brian - edamame (Official Video) - YouTube,That feeling when you have the costume of this rapper Rick Braun in the Pub Mobile)))
317,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Sounds even better on 1.25 play speed!
318,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Hold on. Where did you find full on old school armor. Omg 🤦‍♀️
319,bbno$ & Rich Brian - edamame (Official Video) - YouTube,This shut was so good I can’t explain how good it is
320,bbno$ & Rich Brian - edamame (Official Video) - YouTube,FINALLY FOUND THE SONG FROM THAT ACCURSED ZIP AD!! I knew it was from you could tell from the voice
321,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"I heard this in radio fortniteee damn wth bbno$ is in this, I had no idea"
322,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"So underrated.... the beat is awesome and lyrics, incredible ! More like this, please !"
323,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"I can give two shits about the hyper aggressive guys tailgating the hell out of me on the highway, when this song plays, I AM DANCING IN MY SEAT."
324,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Just found out that bbno$ is Armenian 😍🇦🇲
325,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"Just two dudes in medieval armor playing pingpong rapping about Japanese beans.

This is real hip hop"
326,bbno$ & Rich Brian - edamame (Official Video) - YouTube,How tf are bbno$ and rich chigga getting radio play?
327,bbno$ & Rich Brian - edamame (Official Video) - YouTube,When you realize rich chiga still out here
328,bbno$ & Rich Brian - edamame (Official Video) - YouTube,i Love how Gravy's just a mythical being that can shoot lightning
329,bbno$ & Rich Brian - edamame (Official Video) - YouTube,when you sell your pen that u bought for a dollar and sold it for 12 dollars :
330,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Keep making music I’m from chicago I can’t take this death hip hop no more it’s lame goofy
331,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"This song describes ""quality"" in the most perfect, perfect way"
332,bbno$ & Rich Brian - edamame (Official Video) - YouTube,should do a version where yung gravy throws a verse or two
333,bbno$ & Rich Brian - edamame (Official Video) - YouTube,the guy that randomly popped out of the trail and middle finger up love it.Lol.
334,bbno$ & Rich Brian - edamame (Official Video) - YouTube,They have been playing this on the radio.  I don't even like this kinda music but I had to find it and listen to it more as soon as I heard it.  So lit!
